N_obs,SNR,L,rep,oracle_l2_to_rkhs_mean_cos2
50,1.0,1,73,0.005680988683611984
50,1.0,2,73,0.8243213789014505
50,1.0,3,73,0.857714030135028
50,1.0,1,74,0.66978337230743
50,1.0,2,74,0.7111299271766811
50,1.0,3,74,0.8339537713151003
50,1.0,1,75,0.9872811256662366
50,1.0,2,75,0.9562978255221489
50,1.0,3,75,0.9054718834738519
50,1.0,1,76,0.8466952791121284
50,1.0,2,76,0.9204316414323381
50,1.0,3,76,0.7883864228286895
50,1.0,1,77,0.542124967836089
50,1.0,2,77,0.699365688055072
50,1.0,3,77,0.9587648390229475
50,1.0,1,78,0.941281853966193
50,1.0,2,78,0.8245619162656449
50,1.0,3,78,0.6820622457752467
50,1.0,1,79,0.4184565000282121
50,1.0,2,79,0.6151921500584091
50,1.0,3,79,0.9683124803882702
50,1.0,1,80,0.6087170994709826
50,1.0,2,80,0.9291578991465408
50,1.0,3,80,0.6708430755904549
50,1.0,1,81,0.2648884047836918
50,1.0,2,81,0.8126983293915211
50,1.0,3,81,0.9174621623845928
50,1.0,1,82,0.6748090632454727
50,1.0,2,82,0.5505461094156158
50,1.0,3,82,0.9103645644507828
50,1.0,1,83,0.14532331347222283
50,1.0,2,83,0.9291223181598862
50,1.0,3,83,0.9801489220194032
50,1.0,1,84,0.07265811978084896
50,1.0,2,84,0.6039254269908138
50,1.0,3,84,0.8692498199136715
50,1.0,1,85,0.8511449994298015
50,1.0,2,85,0.9470048461253646
50,1.0,3,85,0.7844971275241037
50,1.0,1,86,0.7048418282994086
50,1.0,2,86,0.781890472389952
50,1.0,3,86,0.9492747963148463
50,1.0,1,87,0.6857930362553148
50,1.0,2,87,0.5152724619498441
50,1.0,3,87,0.9908310350165319
50,1.0,1,88,0.7388019303833837
50,1.0,2,88,0.7035642441779464
50,1.0,3,88,0.6715573055597273
50,1.0,1,89,0.8940058347433879
50,1.0,2,89,0.8111745465936876
50,1.0,3,89,0.9165139539313815
50,1.0,1,90,0.45382591702778674
50,1.0,2,90,0.9240613004699022
50,1.0,3,90,0.712588878211862
50,1.0,1,91,0.9457410877096419
50,1.0,2,91,0.9887198313813244
50,1.0,3,91,0.7140981337693292
50,1.0,1,92,0.6029147166843838
50,1.0,2,92,0.7713750257352839
50,1.0,3,92,0.984089055829697
50,1.0,1,93,0.9876909929185751
50,1.0,2,93,0.988559765673217
50,1.0,3,93,0.977317357155056
50,1.0,1,94,0.9135367326712603
50,1.0,2,94,0.8743127151827265
50,1.0,3,94,0.9081062717944831
50,1.0,1,95,0.7261318049714071
50,1.0,2,95,0.9223966993268464
50,1.0,3,95,0.7983144859474064
50,1.0,1,96,0.5188464631272591
50,1.0,2,96,0.8129600608371284
50,1.0,3,96,0.9868307262794307
50,1.0,1,97,0.9379924239723171
50,1.0,2,97,0.9652448155448978
50,1.0,3,97,0.9043530317773888
50,1.0,1,98,0.6604491781220423
50,1.0,2,98,0.8302219984910022
50,1.0,3,98,0.9781050546848663
50,1.0,1,99,0.9068526478506037
50,1.0,2,99,0.5454769850741744
50,1.0,3,99,0.9103563679348824
50,1.0,1,100,0.9305989005531166
50,1.0,2,100,0.7430164812747584
50,1.0,3,100,0.9853056638622523
50,1.0,1,101,0.9266763783414345
50,1.0,2,101,0.560084905059016
50,1.0,3,101,0.7491948731941873
50,1.0,1,102,0.9520229254240663
50,1.0,2,102,0.9328020156684622
50,1.0,3,102,0.9558452081157888
50,1.0,1,103,0.8845280107223059
50,1.0,2,103,0.6122266782188918
50,1.0,3,103,0.6718829153435547
50,1.0,1,104,0.9120825999195462
50,1.0,2,104,0.9837852293413886
50,1.0,3,104,0.75274743063039
50,1.0,1,105,0.9751889072262738
50,1.0,2,105,0.9242737851743985
50,1.0,3,105,0.7509734217962744
50,1.0,1,106,0.8445473759579688
50,1.0,2,106,0.928767793895938
50,1.0,3,106,0.9340827630868164
50,1.0,1,107,0.00015158457855918186
50,1.0,2,107,0.8342333958809789
50,1.0,3,107,0.9563039747080184
50,1.0,1,108,0.7261767806953314
50,1.0,2,108,0.9269061681942452
50,1.0,3,108,0.9784620126148044
50,1.0,1,109,0.02364401677967242
50,1.0,2,109,0.7243906718401163
50,1.0,3,109,0.9940796285417409
50,1.0,1,110,0.00035462459711331127
50,1.0,2,110,0.982921602596525
50,1.0,3,110,0.8963285729397016
50,1.0,1,111,0.8112824333368531
50,1.0,2,111,0.9294839443652503
50,1.0,3,111,0.8725844041014169
50,1.0,1,112,0.46925787725958734
50,1.0,2,112,0.7956143049571968
50,1.0,3,112,0.9755721515365359
50,1.0,1,113,0.2151389728441447
50,1.0,2,113,0.8411362125370807
50,1.0,3,113,0.8874003855901619
50,1.0,1,114,0.5264055913816533
50,1.0,2,114,0.9491763208225349
50,1.0,3,114,0.6820432722128871
50,1.0,1,115,0.7778174391140389
50,1.0,2,115,0.8657643392062802
50,1.0,3,115,0.9803078766887898
50,1.0,1,116,0.969700124369544
50,1.0,2,116,0.6599115161721876
50,1.0,3,116,0.9520692228344498
50,1.0,1,117,0.7393590092032399
50,1.0,2,117,0.6273452002855565
50,1.0,3,117,0.9973994982571152
50,1.0,1,118,0.0003440947610909559
50,1.0,2,118,0.6933145283733171
50,1.0,3,118,0.8602910384767695
50,1.0,1,119,0.9427439025686305
50,1.0,2,119,0.8770859423938147
50,1.0,3,119,0.7158927377237614
50,1.0,1,120,0.8931541654027749
50,1.0,2,120,0.8810815125618224
50,1.0,3,120,0.9356948352709235
50,1.0,1,121,0.8978682831183556
50,1.0,2,121,0.9832585420337632
50,1.0,3,121,0.9057837322765074
50,1.0,1,122,0.05348621973982754
50,1.0,2,122,0.8875342655531124
50,1.0,3,122,0.9710596491479985
50,1.0,1,123,0.9299933149148807
50,1.0,2,123,0.49790162501255397
50,1.0,3,123,0.8664925709404407
50,1.0,1,124,0.1170910721404977
50,1.0,2,124,0.7180700290000529
50,1.0,3,124,0.9850797022905962
50,1.0,1,125,0.4737110398908109
50,1.0,2,125,0.8692953669976129
50,1.0,3,125,0.9755383375509142
50,1.0,1,126,0.8009339132769933
50,1.0,2,126,0.7496641422777314
50,1.0,3,126,0.9104500653098944
50,1.0,1,127,0.8688401315944109
50,1.0,2,127,0.8400817303840558
50,1.0,3,127,0.9229150113998168
50,1.0,1,128,0.5296024145441296
50,1.0,2,128,0.601268800776022
50,1.0,3,128,0.9923764610963394
50,1.0,1,129,0.03785541788471762
50,1.0,2,129,0.8415327986111616
50,1.0,3,129,0.993686928753855
50,1.0,1,130,0.8978243017767169
50,1.0,2,130,0.9679758349736469
50,1.0,3,130,0.7290655324244503
50,1.0,1,131,0.9780360390235708
50,1.0,2,131,0.5717775187193377
50,1.0,3,131,0.8329323097647999
50,1.0,1,132,0.9544785775312444
50,1.0,2,132,0.636479783412732
50,1.0,3,132,0.9788393052181559
50,1.0,1,133,0.8226791726244165
50,1.0,2,133,0.5629870360021515
50,1.0,3,133,0.7384652843388722
50,1.0,1,134,0.7729555172269642
50,1.0,2,134,0.9266971828350911
50,1.0,3,134,0.9521053438201067
50,1.0,1,135,0.3058255728298413
50,1.0,2,135,0.9457198024064339
50,1.0,3,135,0.9073434565321653
50,1.0,1,136,0.11583731884769483
50,1.0,2,136,0.9325842018134547
50,1.0,3,136,0.8106781598935132
50,1.0,1,137,0.8826937798378411
50,1.0,2,137,0.9043772587774377
50,1.0,3,137,0.9038135845263375
50,1.0,1,138,0.780932587349273
50,1.0,2,138,0.5691701341429449
50,1.0,3,138,0.9050812883277012
50,1.0,1,139,0.5890180804346963
50,1.0,2,139,0.822062194282515
50,1.0,3,139,0.969310611261316
50,1.0,1,140,0.9615785926202147
50,1.0,2,140,0.9573542693335317
50,1.0,3,140,0.750594961466238
50,1.0,1,141,0.1742051807681732
50,1.0,2,141,0.9387276028542165
50,1.0,3,141,0.66675813448729
50,1.0,1,142,0.9757077538488196
50,1.0,2,142,0.9785888906442559
50,1.0,3,142,0.9677767751378378
50,1.0,1,143,0.9404330357202584
50,1.0,2,143,0.7698557098926229
50,1.0,3,143,0.9672484320637128
50,1.0,1,144,0.5725481623764137
50,1.0,2,144,0.7958300107414784
50,1.0,3,144,0.9930423662424254
50,1.0,1,145,0.7727302456521016
50,1.0,2,145,0.529583972107944
50,1.0,3,145,0.9932694822415064
50,1.0,1,146,0.9089700411896126
50,1.0,2,146,0.8937037655015856
50,1.0,3,146,0.825114421966267
50,1.0,1,147,0.7635675667585979
50,1.0,2,147,0.7998346302582249
50,1.0,3,147,0.9805387709327963
50,1.0,1,148,0.48302734469270087
50,1.0,2,148,0.7385041371734298
50,1.0,3,148,0.9629135543939163
50,1.0,1,149,0.8909033978921675
50,1.0,2,149,0.8723143442997796
50,1.0,3,149,0.6699008717393217
50,1.0,1,150,0.7275239229177305
50,1.0,2,150,0.5190331633108304
50,1.0,3,150,0.9118550721368366
50,1.0,1,151,0.7919085530418368
50,1.0,2,151,0.8349569266409749
50,1.0,3,151,0.920296649780432
50,1.0,1,152,0.27908445118135344
50,1.0,2,152,0.7285261310099969
50,1.0,3,152,0.9833684682292961
50,1.0,1,153,0.9224597377842356
50,1.0,2,153,0.8154464803928241
50,1.0,3,153,0.8665861966351267
50,1.0,1,154,0.7857899308769132
50,1.0,2,154,0.5225557023076955
50,1.0,3,154,0.9522570574064221
50,1.0,1,155,0.7499974139367366
50,1.0,2,155,0.6449714110010719
50,1.0,3,155,0.980356091454745
50,1.0,1,156,0.8401035560648781
50,1.0,2,156,0.8713106226707599
50,1.0,3,156,0.8296512237615383
50,1.0,1,157,0.9799837661894919
50,1.0,2,157,0.9853604832883953
50,1.0,3,157,0.8744812358125538
50,1.0,1,158,0.8848907188148576
50,1.0,2,158,0.7127039843941974
50,1.0,3,158,0.9753387097494889
50,1.0,1,159,0.10340144445010943
50,1.0,2,159,0.9332670787945854
50,1.0,3,159,0.7770913255954945
50,1.0,1,160,0.9081056137789216
50,1.0,2,160,0.7171941257130079
50,1.0,3,160,0.9570886182940269
50,1.0,1,161,0.788157335408629
50,1.0,2,161,0.9150128143356258
50,1.0,3,161,0.7907200916955252
50,1.0,1,162,0.8418683914781322
50,1.0,2,162,0.969234704608601
50,1.0,3,162,0.9776802298186577
50,1.0,1,163,0.9400368922143288
50,1.0,2,163,0.9710069256635793
50,1.0,3,163,0.6893468577658265
50,1.0,1,164,0.8800983553877634
50,1.0,2,164,0.5074508031173508
50,1.0,3,164,0.7989295818813827
50,1.0,1,165,0.805752080773884
50,1.0,2,165,0.6232732511747399
50,1.0,3,165,0.977440916719588
50,1.0,1,166,0.9365715508572506
50,1.0,2,166,0.9437583607862015
50,1.0,3,166,0.9872289998863005
50,1.0,1,167,0.055320929905151486
50,1.0,2,167,0.8939566450444405
50,1.0,3,167,0.8209072781970904
50,1.0,1,168,0.23877798976624898
50,1.0,2,168,0.7906897667995987
50,1.0,3,168,0.9787903488032256
50,1.0,1,169,0.5456217824822325
50,1.0,2,169,0.9600643318800666
50,1.0,3,169,0.9944625663388226
50,1.0,1,170,0.8901464596435196
50,1.0,2,170,0.5879791313121757
50,1.0,3,170,0.8074163141288347
50,1.0,1,171,0.06749146492324007
50,1.0,2,171,0.9848084836312603
50,1.0,3,171,0.9462087303400657
50,1.0,1,172,0.302294222092508
50,1.0,2,172,0.9548774059705126
50,1.0,3,172,0.9927860309987614
50,1.0,1,173,0.6630494061381196
50,1.0,2,173,0.5358039327059818
50,1.0,3,173,0.8286939656596144
50,1.0,1,174,0.8741882264934173
50,1.0,2,174,0.5074391554077805
50,1.0,3,174,0.8887539938543783
50,1.0,1,175,0.26471621990239724
50,1.0,2,175,0.6399906956336525
50,1.0,3,175,0.9859685998156396
50,1.0,1,176,0.9479334012296431
50,1.0,2,176,0.9122386118226065
50,1.0,3,176,0.7778222813570509
50,1.0,1,177,0.725914582864872
50,1.0,2,177,0.6560438372941626
50,1.0,3,177,0.9825895040180664
50,1.0,1,178,0.22379717942352173
50,1.0,2,178,0.6867587956323052
50,1.0,3,178,0.8861432721157673
50,1.0,1,179,0.5966448066575075
50,1.0,2,179,0.7298479686599566
50,1.0,3,179,0.9973516786300879
50,1.0,1,180,0.7284604648218084
50,1.0,2,180,0.7866712372519437
50,1.0,3,180,0.9938839815786965
50,1.0,1,181,0.7318664214701581
50,1.0,2,181,0.7577569625759095
50,1.0,3,181,0.6690046873577175
50,1.0,1,182,0.5285913829963498
50,1.0,2,182,0.4997851246069029
50,1.0,3,182,0.9436407605173219
50,1.0,1,183,0.6238857516189903
50,1.0,2,183,0.8533425835361388
50,1.0,3,183,0.8771198593785633
50,1.0,1,184,0.07344632005740546
50,1.0,2,184,0.6844781916796936
50,1.0,3,184,0.98373386061954
50,1.0,1,185,0.4983208486724886
50,1.0,2,185,0.6806298672755556
50,1.0,3,185,0.9670542442106957
50,1.0,1,186,0.5918508952253615
50,1.0,2,186,0.5529164163857815
50,1.0,3,186,0.9945664605879108
50,1.0,1,187,0.8943183407986383
50,1.0,2,187,0.7464835589178342
50,1.0,3,187,0.9915498685886673
50,1.0,1,188,0.8066082485599158
50,1.0,2,188,0.9068451360261915
50,1.0,3,188,0.8030806584233637
50,1.0,1,189,0.5781613490303779
50,1.0,2,189,0.5916766995169596
50,1.0,3,189,0.9837411733787755
50,1.0,1,190,0.8592146866530607
50,1.0,2,190,0.6859378520293842
50,1.0,3,190,0.9654062400048646
50,1.0,1,191,0.6057977882847358
50,1.0,2,191,0.5882277351617169
50,1.0,3,191,0.9626946810052658
50,1.0,1,192,0.9195648440143279
50,1.0,2,192,0.942122101360803
50,1.0,3,192,0.6731659958839082
50,1.0,1,193,0.9280948391130264
50,1.0,2,193,0.9202007952236915
50,1.0,3,193,0.7370361584800901
50,1.0,1,194,0.829564735229022
50,1.0,2,194,0.492984223431408
50,1.0,3,194,0.8784619520713205
50,1.0,1,195,0.9843117824812948
50,1.0,2,195,0.9507206131278758
50,1.0,3,195,0.9357246459659591
50,1.0,1,196,0.1567335838554414
50,1.0,2,196,0.9498516214914562
50,1.0,3,196,0.7096111663344744
50,1.0,1,197,0.5912193408961682
50,1.0,2,197,0.9260567842950138
50,1.0,3,197,0.8511459835168806
50,1.0,1,198,0.4312601818590771
50,1.0,2,198,0.5100865006638966
50,1.0,3,198,0.793423278430979
50,1.0,1,199,0.651587473829712
50,1.0,2,199,0.906416554759965
50,1.0,3,199,0.9877088196036593
50,2.0,1,0,0.9162261688315132
50,2.0,2,0,0.7800330319149719
50,2.0,3,0,0.9709022641016339
50,2.0,1,1,0.9339401559077845
50,2.0,2,1,0.6092932514672953
50,2.0,3,1,0.9377921404303636
50,2.0,1,2,0.8872670455498121
50,2.0,2,2,0.9111548050278784
50,2.0,3,2,0.7243790716924879
50,2.0,1,3,0.7533246580730557
50,2.0,2,3,0.9678017248016972
50,2.0,3,3,0.7581115395412746
50,2.0,1,4,0.8517952865187368
50,2.0,2,4,0.6203044135680197
50,2.0,3,4,0.9633882456718061
50,2.0,1,5,0.9233172130656155
50,2.0,2,5,0.9730872995165739
50,2.0,3,5,0.814897727332375
50,2.0,1,6,0.8856047341099076
50,2.0,2,6,0.9467274162754333
50,2.0,3,6,0.6679164689354035
50,2.0,1,7,0.002305195559273659
50,2.0,2,7,0.9100981002741921
50,2.0,3,7,0.8233876423040729
50,2.0,1,8,0.5988209124453348
50,2.0,2,8,0.5014164943246353
50,2.0,3,8,0.9936412585176214
50,2.0,1,9,0.8050184825471953
50,2.0,2,9,0.8665418152373662
50,2.0,3,9,0.9650635392418155
50,2.0,1,10,0.9727067577641638
50,2.0,2,10,0.9847058709641519
50,2.0,3,10,0.7939506934827231
50,2.0,1,11,0.7539189530894239
50,2.0,2,11,0.9828580071955884
50,2.0,3,11,0.97716849235354
50,2.0,1,12,0.7999738852893696
50,2.0,2,12,0.8431128804102914
50,2.0,3,12,0.8298055082154377
50,2.0,1,13,0.8640353914918703
50,2.0,2,13,0.7482268194538063
50,2.0,3,13,0.8732659014245706
50,2.0,1,14,0.20335179665840178
50,2.0,2,14,0.5549841170881599
50,2.0,3,14,0.9914743334506904
50,2.0,1,15,0.9153300051089514
50,2.0,2,15,0.9214140850335955
50,2.0,3,15,0.9338370549221692
50,2.0,1,16,0.9462231860202602
50,2.0,2,16,0.49710144512932397
50,2.0,3,16,0.9835907667669413
50,2.0,1,17,0.1976421146559519
50,2.0,2,17,0.8268668174608644
50,2.0,3,17,0.9686839682253545
50,2.0,1,18,0.4421375291835635
50,2.0,2,18,0.9419607435196313
50,2.0,3,18,0.9935174568440089
50,2.0,1,19,0.8521327607714587
50,2.0,2,19,0.5261369091373893
50,2.0,3,19,0.9525422749618139
50,2.0,1,20,0.5937725971866417
50,2.0,2,20,0.8008509291045312
50,2.0,3,20,0.8645407270004788
50,2.0,1,21,0.5400830031766256
50,2.0,2,21,0.8895814327947986
50,2.0,3,21,0.8036677996101164
50,2.0,1,22,0.8880707921451348
50,2.0,2,22,0.6760311544382496
50,2.0,3,22,0.9152283362897249
50,2.0,1,23,0.906768278272687
50,2.0,2,23,0.8738390997882715
50,2.0,3,23,0.9615430085068808
50,2.0,1,24,0.020730907537513908
50,2.0,2,24,0.5867116877245393
50,2.0,3,24,0.9157272525887858
50,2.0,1,25,0.7498903455845857
50,2.0,2,25,0.813596724212236
50,2.0,3,25,0.9463340500506278
50,2.0,1,26,0.9204528724406584
50,2.0,2,26,0.9059351858344978
50,2.0,3,26,0.6907086606669948
50,2.0,1,27,0.8512530299676268
50,2.0,2,27,0.9363659406173073
50,2.0,3,27,0.9073658491857857
50,2.0,1,28,0.920546473993496
50,2.0,2,28,0.8996633754398019
50,2.0,3,28,0.7989407070238776
50,2.0,1,29,0.14295904863470624
50,2.0,2,29,0.7468370998751044
50,2.0,3,29,0.9061149694621046
50,2.0,1,30,0.9076369403355546
50,2.0,2,30,0.6310374752577537
50,2.0,3,30,0.8693682527522028
50,2.0,1,31,0.9281052126048498
50,2.0,2,31,0.556603114480778
50,2.0,3,31,0.9653971731582479
50,2.0,1,32,0.8743082322195268
50,2.0,2,32,0.9650437215022267
50,2.0,3,32,0.936290097315446
50,2.0,1,33,0.9163674154967227
50,2.0,2,33,0.8515658131577524
50,2.0,3,33,0.9876999183026399
50,2.0,1,34,0.755940441892652
50,2.0,2,34,0.6577474180118899
50,2.0,3,34,0.8115920245397715
50,2.0,1,35,0.5903937489046822
50,2.0,2,35,0.6114744827307259
50,2.0,3,35,0.6834082262110356
50,2.0,1,36,0.9210183492449738
50,2.0,2,36,0.831957919206504
50,2.0,3,36,0.8863442312683022
50,2.0,1,37,0.8403191678529327
50,2.0,2,37,0.8814985804794578
50,2.0,3,37,0.9875160498105201
50,2.0,1,38,0.4641527322580654
50,2.0,2,38,0.7528520085425928
50,2.0,3,38,0.9878584562314062
50,2.0,1,39,0.013595486235160248
50,2.0,2,39,0.9376673768293968
50,2.0,3,39,0.9425368885616406
50,2.0,1,40,0.7069244117817202
50,2.0,2,40,0.8826692855267622
50,2.0,3,40,0.973373005588967
50,2.0,1,41,0.48805617023531167
50,2.0,2,41,0.5941521298512864
50,2.0,3,41,0.9761246082344202
50,2.0,1,42,0.2386575647280667
50,2.0,2,42,0.517180466262678
50,2.0,3,42,0.8691414357941821
50,2.0,1,43,0.9898273799878574
50,2.0,2,43,0.9900696180714281
50,2.0,3,43,0.8347826894082214
50,2.0,1,44,0.1268730138510287
50,2.0,2,44,0.5896906489217161
50,2.0,3,44,0.9206652974862749
50,2.0,1,45,0.7768986952411389
50,2.0,2,45,0.9117962119945809
50,2.0,3,45,0.9604098629318726
50,2.0,1,46,0.0018330325421800203
50,2.0,2,46,0.8682483692149667
50,2.0,3,46,0.7669560607090039
50,2.0,1,47,0.630566019601704
50,2.0,2,47,0.9313893619642344
50,2.0,3,47,0.894967576040686
50,2.0,1,48,0.733251040414499
50,2.0,2,48,0.9496437088730836
50,2.0,3,48,0.9735184194179173
50,2.0,1,49,0.9875290029467102
50,2.0,2,49,0.9899888101218075
50,2.0,3,49,0.8457267413234892
50,2.0,1,50,0.7762380216207911
50,2.0,2,50,0.6765746070075566
50,2.0,3,50,0.969574500179105
50,2.0,1,51,0.8557499814902042
50,2.0,2,51,0.9316847292232935
50,2.0,3,51,0.9116051410298297
50,2.0,1,52,0.6882335127315263
50,2.0,2,52,0.7571232722809664
50,2.0,3,52,0.9801931855546314
50,2.0,1,53,0.5582604154994356
50,2.0,2,53,0.7163071677689035
50,2.0,3,53,0.9743512471847836
50,2.0,1,54,0.3235235955395921
50,2.0,2,54,0.662475772609374
50,2.0,3,54,0.9962294290078099
50,2.0,1,55,0.8954425894947758
50,2.0,2,55,0.8892951814840674
50,2.0,3,55,0.8499956608258054
50,2.0,1,56,0.7135081987682094
50,2.0,2,56,0.9183667542594527
50,2.0,3,56,0.99362236685876
50,2.0,1,57,0.8205238748404468
50,2.0,2,57,0.6351814779240086
50,2.0,3,57,0.918123606025994
50,2.0,1,58,0.9366338435776352
50,2.0,2,58,0.9072635938723776
50,2.0,3,58,0.8893752324614397
50,2.0,1,59,0.8426104057560022
50,2.0,2,59,0.8315211693692335
50,2.0,3,59,0.9614752535183365
50,2.0,1,60,0.5635262761350512
50,2.0,2,60,0.875212247842541
50,2.0,3,60,0.991984985234389
50,2.0,1,61,0.9810556049644578
50,2.0,2,61,0.9808772412746194
50,2.0,3,61,0.6668405286951882
50,2.0,1,62,0.8116470496437452
50,2.0,2,62,0.8881292092231947
50,2.0,3,62,0.9282380577310683
50,2.0,1,63,0.7016849833379191
50,2.0,2,63,0.9282032145168874
50,2.0,3,63,0.7367383875069343
50,2.0,1,64,0.7669364106954514
50,2.0,2,64,0.9256502897322296
50,2.0,3,64,0.7852607582181768
50,2.0,1,65,0.45771848736414594
50,2.0,2,65,0.8717738199714866
50,2.0,3,65,0.6680007103718175
50,2.0,1,66,0.8046942114688567
50,2.0,2,66,0.9479813829789441
50,2.0,3,66,0.9119437175867651
50,2.0,1,67,0.4085623013197935
50,2.0,2,67,0.49933296976439084
50,2.0,3,67,0.9357171754565972
50,2.0,1,68,0.9040651298893775
50,2.0,2,68,0.8827427688802187
50,2.0,3,68,0.7072402729074166
50,2.0,1,69,0.546938473029251
50,2.0,2,69,0.9405316263292577
50,2.0,3,69,0.8197722566039055
50,2.0,1,70,0.46493454768533365
50,2.0,2,70,0.4958811233766189
50,2.0,3,70,0.9700828389275141
50,2.0,1,71,0.5319765075827746
50,2.0,2,71,0.5759588260231832
50,2.0,3,71,0.9470476876463813
50,2.0,1,72,0.33873759837430956
50,2.0,2,72,0.9483878660167901
50,2.0,3,72,0.9779552426367987
50,2.0,1,73,0.008685016668609002
50,2.0,2,73,0.9829643302426708
50,2.0,3,73,0.8780038455310262
50,2.0,1,74,0.01875174121574778
50,2.0,2,74,0.9267435315533412
50,2.0,3,74,0.9167715551803616
50,2.0,1,75,0.1387224440882199
50,2.0,2,75,0.8661503613365078
50,2.0,3,75,0.9695959599753917
50,2.0,1,76,0.9377242504064818
50,2.0,2,76,0.8635638324023408
50,2.0,3,76,0.9969008045313731
50,2.0,1,77,0.940161040116857
50,2.0,2,77,0.9807898337498144
50,2.0,3,77,0.973415614038017
50,2.0,1,78,0.2530175391325066
50,2.0,2,78,0.879908202893583
50,2.0,3,78,0.9939037652336667
50,2.0,1,79,0.8516958570357703
50,2.0,2,79,0.9780578442243523
50,2.0,3,79,0.9133228625761495
50,2.0,1,80,0.8120970892842656
50,2.0,2,80,0.5514609837208285
50,2.0,3,80,0.9448465591789196
50,2.0,1,81,0.9143201493600507
50,2.0,2,81,0.9255740155132122
50,2.0,3,81,0.889602086649217
50,2.0,1,82,0.2063017716829439
50,2.0,2,82,0.7527410488451811
50,2.0,3,82,0.9714277452345462
50,2.0,1,83,0.9230807964096498
50,2.0,2,83,0.9477605465959194
50,2.0,3,83,0.745930496650714
50,2.0,1,84,0.7959069433539488
50,2.0,2,84,0.8750745833684572
50,2.0,3,84,0.8816987195927349
50,2.0,1,85,0.8759915799120824
50,2.0,2,85,0.5619873600170748
50,2.0,3,85,0.997235183443562
50,2.0,1,86,0.9235946870986622
50,2.0,2,86,0.7183606133580946
50,2.0,3,86,0.9091404953915375
50,2.0,1,87,0.8538019356049633
50,2.0,2,87,0.897574208657363
50,2.0,3,87,0.8877102295113048
50,2.0,1,88,0.2800328015478558
50,2.0,2,88,0.7507573909290189
50,2.0,3,88,0.9926990200423167
50,2.0,1,89,0.45083872749871495
50,2.0,2,89,0.800505657545508
50,2.0,3,89,0.9655045986099045
50,2.0,1,90,0.14668973164536522
50,2.0,2,90,0.8683080150420385
50,2.0,3,90,0.8542710112781311
50,2.0,1,91,0.8913204159310502
50,2.0,2,91,0.5812068605458137
50,2.0,3,91,0.958148371544464
50,2.0,1,92,0.8136612807681307
50,2.0,2,92,0.968955305073734
50,2.0,3,92,0.666668180157885
50,2.0,1,93,0.003366817478501285
50,2.0,2,93,0.9486606377235789
50,2.0,3,93,0.7425985226454546
50,2.0,1,94,0.8927625290171937
50,2.0,2,94,0.8912767617983121
50,2.0,3,94,0.6723166559578876
50,2.0,1,95,0.5793986027940878
50,2.0,2,95,0.8342699177701497
50,2.0,3,95,0.9319695172676757
50,2.0,1,96,0.9544017624319212
50,2.0,2,96,0.693896004245
50,2.0,3,96,0.6739830166310642
50,2.0,1,97,0.949281756388018
50,2.0,2,97,0.8451540851021474
50,2.0,3,97,0.8908181889621364
50,2.0,1,98,0.7785255792746038
50,2.0,2,98,0.866888255262789
50,2.0,3,98,0.9854963560861227
50,2.0,1,99,0.905596027588929
50,2.0,2,99,0.5867248988402064
50,2.0,3,99,0.7555208273298509
50,2.0,1,100,0.9468863467574605
50,2.0,2,100,0.9266884192269583
50,2.0,3,100,0.9926088535307237
50,2.0,1,101,0.8808507785413748
50,2.0,2,101,0.7354438336939908
50,2.0,3,101,0.8949644790326357
50,2.0,1,102,0.32287735829390957
50,2.0,2,102,0.8505556748683776
50,2.0,3,102,0.9968365852498983
50,2.0,1,103,0.4046322751568972
50,2.0,2,103,0.49389094074027984
50,2.0,3,103,0.9139011495561903
50,2.0,1,104,0.7164737818453536
50,2.0,2,104,0.9434711053898103
50,2.0,3,104,0.8806102112992801
50,2.0,1,105,0.2188351488562593
50,2.0,2,105,0.5163424641927156
50,2.0,3,105,0.9420729471592347
50,2.0,1,106,0.4525577918432007
50,2.0,2,106,0.5856616105817
50,2.0,3,106,0.9866206338883791
50,2.0,1,107,0.8460281395897938
50,2.0,2,107,0.908493664526357
50,2.0,3,107,0.9046238836821637
50,2.0,1,108,0.8442710324659487
50,2.0,2,108,0.968975667738103
50,2.0,3,108,0.836473830222468
50,2.0,1,109,0.3102596477694356
50,2.0,2,109,0.8228454957556675
50,2.0,3,109,0.7087297061840793
50,2.0,1,110,0.18721481965336845
50,2.0,2,110,0.9175264660279652
50,2.0,3,110,0.9691664368033006
50,2.0,1,111,0.6569057057728516
50,2.0,2,111,0.5528289810767525
50,2.0,3,111,0.9584573750554002
50,2.0,1,112,0.9526867844773568
50,2.0,2,112,0.7304281676443015
50,2.0,3,112,0.9907589470111707
50,2.0,1,113,0.9844604580083495
50,2.0,2,113,0.953154270707111
50,2.0,3,113,0.9732217713223452
50,2.0,1,114,0.9629577495573709
50,2.0,2,114,0.9758389605027039
50,2.0,3,114,0.8987278397174618
50,2.0,1,115,0.7594011903623045
50,2.0,2,115,0.9200948604565855
50,2.0,3,115,0.9030429111179293
50,2.0,1,116,0.8057479703953275
50,2.0,2,116,0.9750830324215979
50,2.0,3,116,0.7682629795098924
50,2.0,1,117,0.8816911326007506
50,2.0,2,117,0.893465247218179
50,2.0,3,117,0.8988718377310082
50,2.0,1,118,0.6986553693228139
50,2.0,2,118,0.7750730039791042
50,2.0,3,118,0.6730451552787048
50,2.0,1,119,0.1704392854596419
